Fuel status,Engine Load(%),Coolant temp(C),B1 STFT(%),B1 LTFT(%),Abs Intake MAP(kpa),Engine RPM(rpm),Vehicle speed(km/h),Timing advance,Intake air temp(C),Abs throttle pos(%),O2 B1S1 sensor voltage(V),STFT1,O2 B1S2 sensor voltage(V),beahavior
2,13.725489999999999,85.0,17.96875,-14.0625,62.0,2158.0,59.0,-34.0,44.0,12.54902,0.585,36.71875,0.75,unsafe
2,13.725489999999999,85.0,21.875,-14.84375,57.0,2152.0,59.0,-35.0,44.0,14.509804,0.515,35.9375,0.75,unsafe
2,15.686275,85.0,28.90625,-23.4375,60.0,2159.0,60.0,-33.0,44.0,13.725489999999999,0.515,42.1875,0.745,unsafe
2,15.686275,85.0,34.375,-20.3125,58.0,2166.0,59.0,-49.5,44.0,16.078431,0.665,21.875,0.745,unsafe
2,17.647059,85.0,25.78125,-23.4375,57.0,2192.0,60.0,-31.5,44.0,14.509804,0.215,19.53125,0.745,unsafe
2,12.941175999999999,85.0,33.59375,-4.6875,50.0,2183.0,60.0,-29.5,44.0,10.588235000000001,0.31,30.46875,0.74,unsafe
2,11.764706,84.0,26.5625,-4.6875,49.0,2165.0,60.0,-32.0,44.0,10.588235000000001,0.785,25.78125,0.745,unsafe
2,11.764706,84.0,41.40625,-4.6875,49.0,2150.0,59.0,-30.0,44.0,10.196078,0.81,29.6875,0.74,unsafe
2,12.941175999999999,84.0,28.90625,-5.46875,47.0,2138.0,59.0,-28.0,44.0,10.196078,0.54,25.78125,0.74,unsafe
2,3.9215686,84.0,33.59375,-3.90625,21.0,2005.0,55.0,-20.5,44.0,4.313725499999999,0.9,-1.5625,0.775,unsafe
2,4.7058824,84.0,-22.65625,-3.90625,33.0,1600.0,43.0,-64.0,44.0,6.2745098,0.11,-27.34375,0.775,unsafe
2,4.7058824,84.0,-5.46875,-17.96875,51.0,1008.0,31.0,-53.5,44.0,6.2745098,0.675,-3.90625,0.775,unsafe
2,16.862745,84.0,0.0,-0.78125,72.0,1848.0,30.0,-39.5,44.0,16.078431,0.705,17.96875,0.775,unsafe
2,18.823529,85.0,-10.15625,15.625,74.0,2053.0,33.0,-38.5,44.0,17.647059,0.09,-2.34375,0.775,unsafe
2,16.862745,85.0,-5.46875,-3.90625,33.0,2203.0,33.0,-18.0,44.0,8.627450999999999,0.885,-28.125,0.78,unsafe
2,7.8431372999999995,85.0,-41.40625,-3.90625,37.0,2003.0,31.0,-27.0,44.0,8.627450999999999,0.71,7.8125,0.78,unsafe
2,12.941175999999999,85.0,11.71875,-7.03125,56.0,2024.0,31.0,-35.5,44.0,13.333332999999998,0.11,14.0625,0.775,unsafe
2,12.941175999999999,85.0,-5.46875,-5.46875,50.0,2112.0,34.0,-18.0,44.0,2.745098,0.87,-0.78125,0.775,unsafe
2,13.725489999999999,85.0,-25.0,-10.9375,58.0,2092.0,32.0,-34.0,44.0,13.333332999999998,0.795,6.25,0.775,unsafe
2,13.725489999999999,85.0,13.28125,-3.90625,42.0,2143.0,33.0,-26.0,44.0,12.941175999999999,0.8,-1.5625,0.775,unsafe
2,13.725489999999999,86.0,12.5,-6.25,45.0,2162.0,33.0,-26.0,44.0,16.078431,0.77,-0.78125,0.77,unsafe
2,20.0,86.0,20.3125,-3.90625,25.0,2198.0,34.0,-48.0,44.0,5.0980392,0.905,0.0,0.785,unsafe
4,13.725489999999999,86.0,-13.28125,-3.90625,36.0,2010.0,32.0,-43.0,44.0,31.764706,0.82,10.9375,0.795,unsafe
2,28.627451,87.0,6.25,7.03125,71.0,2354.0,37.0,-35.0,44.0,26.666666999999997,0.1,21.875,0.785,unsafe
2,32.941176,87.0,-1.5625,0.0,91.0,2748.0,43.0,-40.5,44.0,29.019608,0.87,-7.8125,0.805,unsafe
2,27.843137,87.0,3.125,0.78125,96.0,2232.0,46.0,-41.5,44.0,29.803921999999996,0.785,-7.8125,0.785,unsafe
2,28.627451,87.0,17.96875,0.0,88.0,2489.0,51.0,-35.0,44.0,13.333332999999998,0.815,-9.375,0.78,unsafe
2,8.627450999999999,87.0,-43.75,-3.90625,28.0,2470.0,51.0,-19.0,43.0,10.196078,0.8,-10.9375,0.775,unsafe
2,12.941175999999999,87.0,12.5,-2.34375,46.0,2403.0,49.0,-33.5,44.0,21.960784,0.41,6.25,0.765,unsafe
2,27.843137,87.0,12.5,-12.5,54.0,2454.0,51.0,-37.5,44.0,4.313725499999999,0.015,0.0,0.765,unsafe
4,4.7058824,87.0,0.0,-3.90625,22.0,2135.0,44.0,-18.5,44.0,5.8823529,0.0,0.0,0.005,unsafe
2,5.8823529,86.0,32.8125,-2.34375,44.0,1406.0,28.0,-63.0,44.0,7.0588235,0.705,0.78125,0.09,unsafe
2,5.8823529,86.0,12.5,-17.96875,55.0,1045.0,14.0,-58.5,44.0,6.6666667,0.715,-2.34375,0.115,unsafe
2,5.8823529,87.0,-0.78125,17.1875,95.0,1071.0,3.0,-55.5,45.0,18.431373,0.13,9.375,0.15,unsafe
2,15.686275,88.0,0.0,-3.90625,32.0,1545.0,14.0,-64.0,44.0,17.254901999999998,0.095,7.03125,0.16,unsafe
2,17.647059,87.0,-1.5625,4.6875,90.0,2034.0,22.0,-42.0,45.0,27.843137,0.355,-10.15625,0.205,unsafe
4,16.862745,87.0,0.0,18.75,96.0,1751.0,27.0,-45.0,45.0,44.313725,0.83,7.03125,0.325,unsafe
2,23.921569,86.0,-21.875,-4.6875,46.0,2111.0,32.0,-36.0,44.0,23.921569,0.04,-12.5,0.33,unsafe
2,25.882353,85.0,14.84375,-10.9375,57.0,2387.0,37.0,-28.0,45.0,21.176471,0.055,-18.75,0.32,unsafe
2,13.725489999999999,85.0,0.0,-3.90625,23.0,2399.0,37.0,-37.0,45.0,23.137255,0.075,18.75,0.325,unsafe
2,28.627451,85.0,0.0,-3.125,27.0,2167.0,41.0,-55.0,45.0,30.980392,0.32,-18.75,0.645,unsafe
2,26.666666999999997,86.0,-14.84375,0.78125,96.0,2202.0,46.0,-41.5,45.0,31.764706,0.105,-7.8125,0.68,unsafe
2,27.843137,86.0,-3.90625,17.96875,73.0,2415.0,50.0,-32.5,45.0,10.196078,0.39,-10.9375,0.65,unsafe
2,8.627450999999999,86.0,-29.6875,-3.90625,20.0,2335.0,48.0,-16.0,45.0,4.313725499999999,0.0,0.0,0.65,unsafe
4,4.7058824,86.0,0.0,-3.90625,27.0,1821.0,37.0,-47.5,45.0,8.235294099999999,0.62,16.40625,0.08,unsafe
2,6.6666667,86.0,-1.5625,-12.5,49.0,1209.0,29.0,-26.5,45.0,7.0588235,0.81,11.71875,0.12,unsafe
2,9.8039216,86.0,-12.5,5.46875,96.0,1838.0,29.0,-44.5,46.0,29.411765000000003,0.785,1.5625,0.155,unsafe
2,11.764706,86.0,-1.5625,16.40625,68.0,2100.0,32.0,-18.5,46.0,13.333332999999998,0.895,0.78125,0.155,unsafe
2,18.823529,86.0,14.84375,3.90625,71.0,2211.0,35.0,-35.0,46.0,12.54902,0.8,4.6875,0.165,unsafe
2,14.901960999999998,86.0,8.59375,-7.03125,71.0,2373.0,37.0,-33.5,46.0,5.0980392,0.835,0.0,0.17,unsafe
4,10.980392,86.0,-13.28125,-10.15625,69.0,2344.0,37.0,-35.5,46.0,16.078431,0.79,10.9375,0.18,unsafe
2,15.686275,85.0,4.6875,-3.90625,51.0,2478.0,39.0,-24.0,46.0,9.019607800000001,0.73,-21.09375,0.175,unsafe
2,21.960784,85.0,0.0,-3.90625,26.0,1950.0,39.0,-50.5,46.0,22.745098000000002,0.13,16.40625,0.195,unsafe
2,16.862745,85.0,-3.90625,-3.90625,23.0,1973.0,40.0,-20.5,46.0,9.019607800000001,0.88,-40.625,0.21,unsafe
2,17.647059,86.0,-34.375,-7.8125,50.0,1902.0,39.0,-34.0,46.0,8.627450999999999,0.555,-15.625,0.205,unsafe
2,15.686275,86.0,-5.46875,-4.6875,64.0,1891.0,39.0,-38.5,46.0,16.470588,0.785,3.125,0.21,unsafe
2,10.980392,86.0,-5.46875,-3.90625,38.0,1923.0,40.0,-48.0,46.0,17.647059,0.04,-10.9375,0.215,unsafe
2,22.745098000000002,86.0,0.78125,2.34375,90.0,2124.0,44.0,-41.5,47.0,23.137255,0.08,4.6875,0.245,unsafe
2,21.960784,86.0,-1.5625,-3.90625,27.0,2268.0,46.0,-49.5,46.0,3.1372549,0.825,0.0,0.595,unsafe
4,3.9215686,86.0,0.0,7.8125,87.0,2141.0,44.0,-43.0,47.0,27.843137,0.67,-12.5,0.73,unsafe
2,21.960784,86.0,-5.46875,-6.25,60.0,2285.0,48.0,-17.0,47.0,2.3529412,0.885,-25.78125,0.745,unsafe
2,9.8039216,85.0,-20.3125,-9.375,72.0,2250.0,46.0,-36.0,47.0,16.862745,0.775,6.25,0.71,unsafe
2,20.0,85.0,9.375,-10.15625,48.0,2327.0,48.0,-31.0,47.0,3.5294117999999997,0.77,0.0,0.715,unsafe
4,3.9215686,85.0,0.0,-3.90625,22.0,2169.0,44.0,-46.0,47.0,23.921569,0.03,19.53125,0.69,unsafe
2,26.666666999999997,85.0,1.5625,0.78125,88.0,2352.0,49.0,-39.0,47.0,19.607843,0.715,-4.6875,0.68,unsafe
2,11.764706,85.0,-35.15625,-2.34375,30.0,2200.0,50.0,-33.5,47.0,32.941176,0.695,-9.375,0.685,unsafe
2,20.784314000000002,85.0,20.3125,4.6875,88.0,1877.0,51.0,-39.5,47.0,18.431373,0.085,-2.34375,0.68,unsafe
2,21.960784,86.0,-8.59375,4.6875,83.0,1966.0,54.0,-39.0,47.0,18.039216,0.36,-15.625,0.675,unsafe
2,18.823529,86.0,-3.90625,2.34375,68.0,2031.0,56.0,-40.0,47.0,21.176471,0.105,2.34375,0.68,unsafe
2,21.960784,86.0,-3.125,10.9375,72.0,2118.0,58.0,-39.0,47.0,16.078431,0.62,-9.375,0.67,unsafe
2,13.725489999999999,86.0,-3.90625,-13.28125,51.0,2149.0,59.0,-31.5,47.0,14.117647,0.135,-8.59375,0.675,unsafe
2,20.784314000000002,86.0,10.15625,7.8125,73.0,2175.0,60.0,-35.0,47.0,17.647059,0.635,-3.90625,0.68,unsafe
2,18.823529,86.0,8.59375,-10.15625,73.0,2223.0,61.0,-35.5,47.0,13.725489999999999,0.745,6.25,0.66,unsafe
2,14.901960999999998,86.0,14.84375,-4.6875,47.0,2226.0,61.0,-23.5,47.0,8.235294099999999,0.47,18.75,0.655,unsafe
2,8.627450999999999,86.0,-14.84375,-3.90625,29.0,2174.0,59.0,-55.0,47.0,17.647059,0.065,-2.34375,0.68,unsafe
2,20.0,86.0,0.0,-17.1875,53.0,2180.0,60.0,-17.5,47.0,1.5686275,0.86,-19.53125,0.685,unsafe
2,7.8431372999999995,86.0,-45.3125,-15.625,55.0,2075.0,57.0,-37.0,47.0,11.764706,0.05,0.0,0.675,unsafe
2,3.9215686,86.0,8.59375,-3.90625,45.0,2021.0,56.0,-30.0,47.0,10.980392,0.085,-1.5625,0.675,unsafe
2,11.764706,86.0,-8.59375,26.5625,80.0,2014.0,55.0,-38.5,47.0,17.254901999999998,0.765,2.34375,0.69,unsafe
2,20.784314000000002,86.0,8.59375,15.625,79.0,2099.0,58.0,-36.5,47.0,8.235294099999999,0.52,3.125,0.68,unsafe
2,3.9215686,86.0,-25.78125,-3.90625,35.0,2045.0,56.0,-17.5,47.0,3.5294117999999997,0.09,-35.9375,0.705,unsafe
2,3.9215686,86.0,-59.375,-3.90625,28.0,1883.0,51.0,-40.5,47.0,13.725489999999999,0.025,-60.9375,0.72,unsafe
2,5.8823529,86.0,-21.875,-3.90625,22.0,1819.0,50.0,-20.5,47.0,4.313725499999999,0.84,-42.96875,0.69,unsafe
2,4.7058824,86.0,-63.28125,-3.90625,34.0,1676.0,46.0,-57.5,47.0,7.0588235,0.05,-16.40625,0.685,unsafe
2,5.8823529,86.0,3.125,-18.75,61.0,2059.0,44.0,-39.0,47.0,25.490195999999997,0.725,8.59375,0.7,unsafe
2,25.882353,87.0,13.28125,0.78125,90.0,2311.0,48.0,-40.0,47.0,19.607843,0.79,3.90625,0.69,unsafe
4,3.9215686,87.0,0.0,-3.90625,34.0,2354.0,48.0,-52.0,46.0,2.3529412,0.08,0.0,0.7,unsafe
4,3.9215686,87.0,0.0,20.3125,80.0,2140.0,44.0,-35.0,46.0,1.5686275,0.75,2.34375,0.69,unsafe
2,6.6666667,87.0,-24.21875,-4.6875,46.0,2019.0,43.0,-19.0,46.0,3.5294117999999997,0.835,-19.53125,0.695,unsafe
2,3.9215686,87.0,-42.96875,-3.90625,36.0,2008.0,40.0,-48.0,46.0,30.196078000000004,0.02,-28.90625,0.34,unsafe
2,25.882353,87.0,10.15625,-16.40625,47.0,2055.0,43.0,-18.5,46.0,2.3529412,0.825,-22.65625,0.685,unsafe
2,20.0,87.0,-24.21875,-3.90625,28.0,2026.0,42.0,-31.5,46.0,9.019607800000001,0.09,-5.46875,0.685,unsafe
2,17.647059,88.0,13.28125,-3.90625,25.0,2015.0,41.0,-31.5,46.0,9.019607800000001,0.7,0.78125,0.68,unsafe
2,4.7058824,88.0,4.6875,-2.34375,50.0,1935.0,40.0,-33.0,46.0,12.156863000000001,0.08,22.65625,0.685,unsafe
2,11.764706,88.0,14.84375,-1.5625,51.0,1959.0,40.0,-38.5,46.0,18.823529,0.145,14.84375,0.7,unsafe
2,21.960784,88.0,-5.46875,-3.90625,41.0,2046.0,43.0,-34.0,46.0,10.196078,0.055,0.0,0.705,unsafe
2,14.901960999999998,88.0,18.75,-3.90625,33.0,2057.0,42.0,-19.5,46.0,8.627450999999999,0.875,-21.09375,0.705,unsafe
2,4.7058824,88.0,-5.46875,-3.90625,30.0,1952.0,40.0,-19.5,46.0,5.4901960999999995,0.82,-16.40625,0.705,unsafe
2,6.6666667,88.0,-21.09375,-3.90625,38.0,1562.0,32.0,-54.5,46.0,12.941175999999999,0.65,-3.90625,0.72,unsafe
2,20.784314000000002,88.0,20.3125,7.03125,100.0,1707.0,36.0,-45.5,46.0,66.27450999999999,0.81,11.71875,0.72,unsafe
2,25.882353,87.0,0.78125,3.125,99.0,2036.0,42.0,-42.5,46.0,65.88235300000001,0.69,12.5,0.725,unsafe
2,30.980392,87.0,-0.78125,0.78125,99.0,2420.0,50.0,-41.5,46.0,59.215686,0.725,7.8125,0.725,unsafe
4,6.6666667,87.0,0.0,36.71875,98.0,2018.0,52.0,-44.5,46.0,40.0,0.095,-3.125,0.745,unsafe
2,26.666666999999997,87.0,-17.96875,3.125,98.0,2034.0,56.0,-43.0,46.0,23.137255,0.105,-23.4375,0.74,unsafe
2,24.705882,87.0,7.8125,1.5625,94.0,2155.0,59.0,-42.5,46.0,28.235294,0.745,8.59375,0.74,unsafe
2,25.882353,87.0,14.84375,16.40625,74.0,2250.0,61.0,-24.5,46.0,3.5294117999999997,0.825,-25.78125,0.73,unsafe
2,4.7058824,87.0,-52.34375,-7.03125,63.0,2143.0,60.0,-31.0,46.0,1.5686275,0.02,-18.75,0.735,unsafe
2,3.9215686,87.0,-31.25,-3.90625,38.0,2087.0,57.0,-30.5,46.0,18.039216,0.05,-8.59375,0.735,unsafe
2,4.7058824,86.0,13.28125,-3.90625,21.0,2027.0,56.0,-20.0,46.0,4.7058824,0.855,-23.4375,0.73,unsafe
2,4.7058824,86.0,-46.875,-3.90625,25.0,1902.0,51.0,-19.5,46.0,5.0980392,0.065,-29.6875,0.73,unsafe
2,4.7058824,86.0,5.46875,-3.90625,33.0,1654.0,45.0,60.5,46.0,6.6666667,0.83,-0.78125,0.73,unsafe
2,5.8823529,86.0,-1.5625,10.15625,41.0,1056.0,39.0,-53.0,46.0,17.647059,0.845,-3.90625,0.73,unsafe
2,17.647059,86.0,20.3125,21.09375,82.0,1890.0,39.0,-46.0,46.0,25.882353,0.82,15.625,0.73,unsafe
2,24.705882,87.0,-10.9375,2.34375,87.0,2073.0,43.0,-38.5,46.0,16.078431,0.71,-7.03125,0.735,unsafe
2,18.823529,87.0,20.3125,17.96875,87.0,2201.0,45.0,-40.0,46.0,22.745098000000002,0.68,7.03125,0.73,unsafe
2,28.627451,87.0,10.15625,4.6875,85.0,2418.0,50.0,-34.5,46.0,22.352941,0.11,0.78125,0.73,unsafe
2,23.921569,87.0,11.71875,5.46875,64.0,2539.0,53.0,-35.5,46.0,16.862745,0.11,27.34375,0.725,unsafe
4,4.7058824,87.0,0.0,-3.90625,16.0,2466.0,51.0,-19.0,45.0,7.450980400000001,0.64,0.0,0.72,unsafe
4,3.9215686,88.0,0.0,-3.90625,30.0,2293.0,47.0,-51.0,45.0,3.9215686,0.775,0.0,0.72,unsafe
4,3.9215686,88.0,0.0,-3.90625,23.0,2031.0,41.0,-54.0,45.0,5.4901960999999995,0.295,14.0625,0.055,unsafe
2,6.6666667,88.0,24.21875,0.0,42.0,1385.0,28.0,-45.5,46.0,7.0588235,0.65,0.0,0.135,unsafe
2,6.6666667,88.0,22.65625,35.15625,90.0,1495.0,24.0,-46.0,46.0,55.686275,0.81,18.75,0.555,unsafe
2,23.921569,88.0,11.71875,3.90625,99.0,2002.0,31.0,-43.0,46.0,61.960784,0.58,14.0625,0.63,unsafe
2,31.764706,88.0,-3.90625,0.0,99.0,2492.0,39.0,-40.0,46.0,43.921569,0.445,16.40625,0.655,unsafe
4,3.9215686,89.0,-7.8125,2.34375,99.0,2119.0,44.0,-42.5,46.0,38.039215999999996,0.8,-10.9375,0.68,unsafe
2,21.960784,88.0,-0.78125,0.78125,95.0,2332.0,48.0,-41.0,46.0,32.54902,0.745,8.59375,0.68,unsafe
2,24.705882,88.0,13.28125,-1.5625,37.0,2457.0,51.0,-35.0,46.0,17.647059,0.045,2.34375,0.66,unsafe
2,9.8039216,88.0,0.0,-3.90625,19.0,2423.0,50.0,-55.5,46.0,5.0980392,0.8,0.0,0.685,unsafe
4,12.941175999999999,88.0,-12.5,16.40625,80.0,2353.0,49.0,-62.0,46.0,4.7058824,0.82,0.0,0.67,unsafe
4,4.7058824,88.0,0.0,-3.90625,23.0,2162.0,44.0,-22.0,46.0,10.196078,0.5,-18.75,0.415,unsafe
2,8.627450999999999,88.0,21.09375,-3.90625,41.0,2061.0,43.0,-25.5,46.0,5.8823529,0.08,1.5625,0.615,unsafe
2,8.627450999999999,87.0,-4.6875,-3.90625,43.0,1956.0,41.0,-20.0,46.0,4.7058824,0.85,3.125,0.62,unsafe
2,4.7058824,87.0,-20.3125,-3.90625,40.0,1868.0,38.0,-20.0,46.0,7.8431372999999995,0.7,4.6875,0.63,unsafe
2,5.8823529,87.0,0.78125,-3.90625,36.0,1645.0,34.0,-54.0,46.0,7.0588235,0.735,-20.3125,0.625,unsafe
2,4.7058824,87.0,-0.78125,-18.75,48.0,1239.0,19.0,-60.5,47.0,6.2745098,0.195,0.78125,0.62,unsafe
2,9.8039216,87.0,0.0,14.84375,97.0,1052.0,17.0,-48.0,47.0,52.54902,0.765,3.90625,0.645,unsafe
2,17.647059,87.0,16.40625,8.59375,100.0,1545.0,25.0,-46.0,47.0,58.039216,0.77,16.40625,0.66,unsafe
2,24.705882,87.0,4.6875,3.125,99.0,2043.0,32.0,-43.0,47.0,49.019608000000005,0.105,3.90625,0.68,unsafe
4,7.8431372999999995,87.0,0.0,7.8125,57.0,1729.0,35.0,-39.5,47.0,18.431373,0.095,9.375,0.7,unsafe
2,20.0,86.0,5.46875,25.0,79.0,1857.0,38.0,-44.5,47.0,20.0,0.635,12.5,0.695,unsafe
2,20.784314000000002,86.0,-5.46875,-12.5,56.0,2009.0,42.0,-39.0,47.0,11.372549000000001,0.3,14.0625,0.685,unsafe
2,5.8823529,86.0,-11.71875,-10.9375,74.0,2022.0,42.0,-41.5,47.0,22.745098000000002,0.63,26.5625,0.685,unsafe
2,20.0,86.0,-4.6875,-0.78125,77.0,2158.0,45.0,-38.0,47.0,14.901960999999998,0.795,10.15625,0.675,unsafe
2,20.784314000000002,86.0,10.9375,-10.15625,41.0,2177.0,46.0,-47.5,47.0,9.019607800000001,0.865,-3.90625,0.685,unsafe
2,17.647059,86.0,-12.5,-6.25,61.0,2184.0,45.0,-35.5,47.0,18.431373,0.46,0.0,0.695,unsafe
2,22.745098000000002,86.0,3.90625,0.78125,87.0,2319.0,48.0,-36.0,47.0,11.372549000000001,0.815,-5.46875,0.685,unsafe
2,11.764706,86.0,-32.03125,-2.34375,75.0,2368.0,49.0,-39.0,48.0,23.137255,0.775,14.84375,0.69,unsafe
2,29.803921999999996,86.0,28.125,12.5,68.0,2549.0,53.0,-21.5,48.0,9.019607800000001,0.81,-17.96875,0.685,unsafe
2,13.725489999999999,86.0,-24.21875,-2.34375,46.0,2452.0,51.0,-27.0,48.0,12.941175999999999,0.13,5.46875,0.69,unsafe
2,7.8431372999999995,86.0,0.0,-4.6875,68.0,2393.0,49.0,-35.5,48.0,8.627450999999999,0.74,10.9375,0.685,unsafe
2,9.8039216,86.0,-19.53125,-3.125,40.0,2255.0,47.0,-16.5,48.0,5.0980392,0.875,-10.9375,0.69,unsafe
2,7.8431372999999995,86.0,-39.0625,-3.90625,21.0,2145.0,44.0,-21.5,48.0,10.196078,0.075,-64.0625,0.705,unsafe
2,9.8039216,86.0,-21.09375,-6.25,56.0,2092.0,43.0,-43.0,48.0,46.666667,0.73,3.90625,0.72,unsafe
2,29.803921999999996,86.0,10.9375,0.78125,99.0,2339.0,49.0,-41.5,48.0,48.627451,0.785,-6.25,0.715,unsafe
2,6.6666667,86.0,0.0,-3.90625,18.0,2379.0,49.0,-49.0,48.0,5.8823529,0.02,0.0,0.735,unsafe
4,4.7058824,86.0,0.0,0.78125,96.0,2214.0,46.0,-30.0,48.0,3.5294117999999997,0.765,0.78125,0.705,unsafe
2,3.9215686,86.0,-25.0,-3.90625,31.0,2072.0,43.0,-50.5,48.0,53.333332999999996,0.02,-20.3125,0.645,unsafe
2,28.627451,86.0,7.03125,0.78125,98.0,2299.0,47.0,-39.5,49.0,23.529412,0.775,17.1875,0.71,unsafe
2,31.764706,86.0,-14.0625,0.0,95.0,2529.0,52.0,-40.5,49.0,34.901961,0.08,1.5625,0.7,unsafe
4,6.6666667,86.0,0.0,7.03125,98.0,1957.0,54.0,-44.5,49.0,50.196078,0.805,-0.78125,0.7,unsafe
2,27.843137,86.0,4.6875,1.5625,99.0,2131.0,58.0,-43.0,49.0,47.843137,0.795,-3.125,0.7,unsafe
2,28.627451,86.0,3.125,10.15625,75.0,2244.0,62.0,-23.5,48.0,9.019607800000001,0.825,-21.875,0.695,unsafe
2,3.9215686,86.0,-48.4375,-3.90625,20.0,2125.0,58.0,-39.5,48.0,19.215685999999998,0.035,-61.71875,0.71,unsafe
2,24.705882,86.0,-8.59375,17.96875,67.0,2130.0,58.0,-17.5,48.0,18.823529,0.81,-20.3125,0.695,unsafe
2,26.666666999999997,86.0,8.59375,-3.90625,57.0,2073.0,58.0,-43.0,48.0,30.980392,0.77,9.375,0.695,unsafe
2,27.843137,86.0,-3.90625,0.78125,95.0,2160.0,59.0,-42.5,48.0,30.980392,0.74,5.46875,0.695,unsafe
2,27.843137,86.0,-0.78125,0.78125,95.0,2206.0,61.0,-42.5,48.0,30.980392,0.79,-6.25,0.695,unsafe
2,27.843137,86.0,10.15625,0.78125,93.0,2252.0,62.0,-42.0,48.0,31.372549,0.75,-8.59375,0.69,unsafe
2,29.803921999999996,87.0,1.5625,0.78125,91.0,2358.0,65.0,-38.0,48.0,17.254901999999998,0.185,-21.875,0.685,unsafe
2,16.862745,87.0,-8.59375,15.625,70.0,2401.0,66.0,-35.5,48.0,7.0588235,0.77,-2.34375,0.68,unsafe
4,2.745098,87.0,0.0,-3.90625,21.0,2309.0,63.0,-20.0,47.0,8.627450999999999,0.67,-30.46875,0.68,unsafe
2,14.901960999999998,87.0,-25.78125,17.96875,75.0,2219.0,61.0,-19.5,48.0,16.078431,0.855,-3.90625,0.685,unsafe
2,20.0,87.0,22.65625,-3.90625,57.0,2167.0,59.0,-36.0,48.0,1.1764706,0.175,7.03125,0.675,unsafe
2,2.745098,87.0,-5.46875,-3.90625,20.0,2050.0,56.0,-20.0,47.0,4.313725499999999,0.85,-42.1875,0.7,unsafe
2,4.7058824,87.0,-66.40625,-3.90625,24.0,1966.0,54.0,-20.0,48.0,5.0980392,0.115,-42.1875,0.695,unsafe
2,4.7058824,87.0,-32.03125,-3.90625,25.0,2016.0,55.0,-19.0,48.0,4.313725499999999,0.805,-43.75,0.695,unsafe
2,4.7058824,87.0,-68.75,-3.90625,38.0,2146.0,58.0,-49.0,48.0,23.921569,0.05,3.125,0.71,unsafe
2,12.941175999999999,87.0,0.0,-3.90625,16.0,2233.0,61.0,-49.0,48.0,3.1372549,0.82,0.0,0.71,unsafe
4,3.9215686,87.0,0.0,-16.40625,72.0,2107.0,58.0,-42.0,48.0,25.098039,0.635,24.21875,0.715,unsafe
2,20.784314000000002,87.0,2.34375,14.0625,77.0,2275.0,63.0,-37.0,48.0,15.294118,0.53,12.5,0.7,unsafe
4,3.9215686,87.0,0.0,-3.90625,16.0,2281.0,63.0,-16.5,47.0,3.5294117999999997,0.005,0.0,0.7,unsafe
4,3.9215686,87.0,0.0,-3.90625,21.0,2155.0,59.0,-38.5,47.0,12.156863000000001,0.405,16.40625,0.065,unsafe
2,18.823529,87.0,38.28125,14.0625,71.0,2146.0,59.0,-32.5,48.0,9.019607800000001,0.2,-3.90625,0.145,unsafe
2,2.745098,87.0,-0.78125,-3.90625,19.0,2065.0,57.0,-19.5,47.0,4.313725499999999,0.835,-37.5,0.24,unsafe
2,3.9215686,87.0,-60.9375,-3.90625,25.0,1841.0,50.0,-20.0,47.0,5.8823529,0.05,-22.65625,0.34,unsafe
2,5.8823529,87.0,-19.53125,-3.90625,29.0,1810.0,38.0,-20.5,47.0,21.176471,0.55,-7.8125,0.46,unsafe
2,22.745098000000002,87.0,28.90625,4.6875,95.0,1908.0,40.0,-44.5,48.0,29.411765000000003,0.15,-11.71875,0.57,unsafe
2,25.882353,87.0,-3.125,20.3125,76.0,2192.0,45.0,-37.5,47.0,18.823529,0.425,25.0,0.58,unsafe
2,18.823529,87.0,11.71875,-3.125,47.0,2284.0,47.0,-34.0,47.0,16.862745,0.455,41.40625,0.555,unsafe
4,4.7058824,87.0,0.0,-3.90625,32.0,2226.0,46.0,-27.5,47.0,3.1372549,0.085,-9.375,0.555,unsafe
2,17.647059,87.0,-11.71875,-7.03125,71.0,2158.0,44.0,-35.0,47.0,1.9607843,0.765,3.125,0.56,unsafe
2,2.745098,87.0,-21.09375,-3.90625,52.0,2054.0,42.0,-38.0,47.0,18.431373,0.045,6.25,0.595,unsafe
2,23.921569,87.0,14.84375,15.625,79.0,2270.0,47.0,-35.5,47.0,14.509804,0.515,0.0,0.56,unsafe
4,5.8823529,87.0,0.0,-3.90625,31.0,2213.0,46.0,-46.5,46.0,19.215685999999998,0.055,10.9375,0.57,unsafe
2,21.960784,88.0,6.25,-14.0625,63.0,2230.0,47.0,-58.0,46.0,1.5686275,0.095,0.0,0.55,unsafe
4,4.7058824,88.0,3.90625,-4.6875,47.0,2121.0,44.0,-19.0,46.0,2.3529412,0.615,33.59375,0.53,unsafe
2,3.9215686,88.0,10.15625,-3.90625,23.0,1944.0,40.0,-48.5,46.0,3.5294117999999997,0.195,-25.0,0.52,unsafe
2,3.9215686,88.0,-17.1875,-3.90625,30.0,1567.0,33.0,-38.5,46.0,7.450980400000001,0.07,-30.46875,0.51,unsafe
2,7.8431372999999995,88.0,-1.5625,10.15625,89.0,1589.0,25.0,-46.0,47.0,27.058823999999998,0.68,17.96875,0.565,unsafe
2,22.745098000000002,88.0,19.53125,3.90625,91.0,1985.0,31.0,-37.5,46.0,14.901960999999998,0.76,-0.78125,0.565,unsafe
